IDs,Product Date,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,LineItemID,Segment Name,Endpoint
1003347769,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKiDQAU,ShareThis > Interest from Social Activity > Zillow > LAL > Home Listing Converters Tier 3,LiveRamp
1003347819,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKi3QAE,ShareThis > Interest from Social Activity > Zillow > LAL > Submission Converters Tier 2,LiveRamp
10026942,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKOGQA2,ShareThis > Interest from Social Activity > Zillow > Custom > Sellers TTD,TTD
1003318709,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKXnQAM,ShareThis > Interest from Social Activity > Zillow > Vertical > Real Estate,LiveRamp
1003347809,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKiIQAU,ShareThis > Interest from Social Activity > Zillow > LAL > Submission Converters Tier 1,LiveRamp
1003347799,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKhjQAE,ShareThis > Interest from Social Activity > Zillow > LAL > Home Pages & Home Listings Tier 3,LiveRamp
1003347789,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKhtQAE,ShareThis > Interest from Social Activity > Zillow > LAL > Home Pages & Home Listings Tier 2,LiveRamp
1003304229,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKH9QAM,ShareThis > Interest from Social Activity > Zillow > Custom > Renters,LiveRamp
1003304219,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKHEQA2,ShareThis > Interest from Social Activity > Zillow > Custom > Home Owners,LiveRamp
10026943,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKOQQA2,ShareThis > Interest from Social Activity > Zillow > Custom > Renters TTD,TTD
1003318729,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKXxQAM,ShareThis > Interest from Social Activity > Zillow > Vertical > Real Estate Listings,LiveRamp
1003347779,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKi8QAE,ShareThis > Interest from Social Activity > Zillow > LAL > Home Pages & Home Listings Tier 1,LiveRamp
1003347829,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKhyQAE,ShareThis > Interest from Social Activity > Zillow > LAL > Submission Converters Tier 3,LiveRamp
,2018-05-29,Katie Kidd,,Cox Media Group,RSAndrews_CMG_Q2_2018_Segments,00k0Z00000fxKN3QAM,ShareThis > Interest from Social Activity > RSAndrews > Custom > HVAC,Eyeota
10026948,2018-06-15,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Krylon_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxKSsQAM,ShareThis > Interest from Social Activity > Sherwin Williams > Vertical > Homemaking & Interior Decor,TTD
10026842,2018-06-15,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Krylon_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxKSxQAM,ShareThis > Interest from Social Activity > Sherwin Williams > Vertical > Yard & Patio,TTD
10026945,2018-06-15,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Krylon_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxKT7QAM,ShareThis > Interest from Social Activity > Sherwin Williams > Custom > Sherwin Williams Krylon,TTD
10026946,2018-06-15,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Krylon_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxKTCQA2,ShareThis > Interest from Social Activity > Sherwin Williams > Custom > Krylon DIY Decor,TTD
10026947,2018-06-15,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Krylon_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxKSnQAM,ShareThis > Interest from Social Activity > Sherwin Williams > Vertical > Home Improvement,TTD
10026950,2018-06-15,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Krylon_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxKT2QAM,ShareThis > Interest from Social Activity > Sherwin Williams > Vertical > Crafts,TTD
1003317659,2018-06-22,Heather Goeld,Not Applicable,C.F. Sauer Company,Duke's Mayonnaise_GRP Media_2018_Q2-Q3_ Segments,00k0Z00000fxKV4QAM,ShareThis > Interest from Social Activity > Duke's Mayonnaise > Custom > Duke's Mayo,LiveRamp
1003317639,2018-06-22,Heather Goeld,Not Applicable,C.F. Sauer Company,Duke's Mayonnaise_GRP Media_2018_Q2-Q3_ Segments,00k0Z00000fxKVEQA2,ShareThis > Interest from Social Activity > Duke's Mayonnaise > Seasonal > Summer Cooks,LiveRamp
1003317649,2018-06-22,Heather Goeld,Not Applicable,C.F. Sauer Company,Duke's Mayonnaise_GRP Media_2018_Q2-Q3_ Segments,00k0Z00000fxKVJQA2,ShareThis > Interest from Social Activity > Duke's Mayonnaise > Seasonal > Summer Fun,LiveRamp
1003317669,2018-06-22,Heather Goeld,Not Applicable,C.F. Sauer Company,Duke's Mayonnaise_GRP Media_2018_Q2-Q3_ Segments,00k0Z00000fxKVOQA2,ShareThis > Interest from Social Activity > Duke's Mayonnaise > Seasonal > Outdoor Entertaining,LiveRamp
1003317619,2018-06-22,Heather Goeld,Not Applicable,C.F. Sauer Company,Duke's Mayonnaise_GRP Media_2018_Q2-Q3_ Segments,00k0Z00000fxKVTQA2,ShareThis > Interest from Social Activity > Duke's Mayonnaise > Seasonal > Graduation,LiveRamp
1003317629,2018-06-22,Heather Goeld,Not Applicable,C.F. Sauer Company,Duke's Mayonnaise_GRP Media_2018_Q2-Q3_ Segments,00k0Z00000fxKVYQA2,ShareThis > Interest from Social Activity > Duke's Mayonnaise > Vertical > Alumni & Reunions,LiveRamp
1003346109,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYMQA2,ShareThis > Interest from Social Activity > Reynolds > Vertical > Cooking & Recipes,LiveRamp
1003346119,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYbQAM,ShareThis > Interest from Social Activity > Reynolds > Vertical > Cuisines,LiveRamp
1003346039,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYlQAM,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Halloween Cooks,LiveRamp
1003346059,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZ5QAM,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Winter Holiday Celebration Planners,LiveRamp
1003346009,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZPQA2,ShareThis > Interest from Social Activity > Reynolds > Custom > Parchment Paper,LiveRamp
1003345989,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZUQA2,ShareThis > Interest from Social Activity > Reynolds > Custom > Group Parties,LiveRamp
1003346069,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYvQAM,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Winter Holiday Cooks,LiveRamp
1003346089,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZAQA2,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Winter Holiday Toy Shoppers,LiveRamp
1003345999,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZZQA2,ShareThis > Interest from Social Activity > Reynolds > Custom > Holiday Party,LiveRamp
1003346029,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYgQAM,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Halloween,LiveRamp
1003346099,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYRQA2,ShareThis > Interest from Social Activity > Reynolds > Vertical > Baked Goods,LiveRamp
1003346019,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZKQA2,ShareThis > Interest from Social Activity > Reynolds > Custom > Slow Cooker Liner,LiveRamp
1003346129,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKYWQA2,ShareThis > Interest from Social Activity > Reynolds > Vertical > Desserts,LiveRamp
1003346079,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZ0QAM,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Winter Holiday Decorating Enthusiasts,LiveRamp
1003346049,2018-09-01,Kelly Elbert,Havas Digital,Reynolds,Reynolds_Parchment Paper & Slow Cooker_Affiperf_2018_Q3-Q4_Segments,00k0Z00000fxKZFQA2,ShareThis > Interest from Social Activity > Reynolds > Seasonal > Winter Holiday Apparel Shoppers,LiveRamp
1003345969,2018-09-01,Alex Walsh,Interpublic,"Ameriprise Financial, Inc",Ameriprise_Q2_Q4_2018_Segments,00k0Z00000fxKcCQAU,ShareThis > Interest from Social Activity > Ameriprise > Vertical > Home Insurance,LiveRamp
1003345939,2018-09-01,Alex Walsh,Interpublic,"Ameriprise Financial, Inc",Ameriprise_Q2_Q4_2018_Segments,00k0Z00000fxKcHQAU,ShareThis > Interest from Social Activity > Ameriprise > Custom > Ameriprise,LiveRamp
1003345979,2018-09-01,Alex Walsh,Interpublic,"Ameriprise Financial, Inc",Ameriprise_Q2_Q4_2018_Segments,00k0Z00000fxKc2QAE,ShareThis > Interest from Social Activity > Ameriprise > Vertical > Vehicle Shopping,LiveRamp
1003345959,2018-09-01,Alex Walsh,Interpublic,"Ameriprise Financial, Inc",Ameriprise_Q2_Q4_2018_Segments,00k0Z00000fxKbxQAE,ShareThis > Interest from Social Activity > Ameriprise > Vertical > Home Buying,LiveRamp
1003345949,2018-09-01,Alex Walsh,Interpublic,"Ameriprise Financial, Inc",Ameriprise_Q2_Q4_2018_Segments,00k0Z00000fxKc7QAE,ShareThis > Interest from Social Activity > Ameriprise > Vertical > Auto Insurance,LiveRamp
1003349349,2018-07-05,Kristin Reed,Interpublic,MTV,Viacom_Floribama Shore Season 2_Q3_2018_Segments,00k0Z00000fxKfOQAU,ShareThis > Interest from Social Activity > MTV > Custom > Floribama Shore,LiveRamp
1003349359,2018-07-05,Kristin Reed,Interpublic,MTV,Viacom_Floribama Shore Season 2_Q3_2018_Segments,00k0Z00000fxKfTQAU,ShareThis > Interest from Social Activity > MTV > Custom > Floribama Shore Affinity Shows,LiveRamp
10027027,2018-06-18,Heather Goeld,Publicis,Starbucks,Starbucks_Budget Pre-Paid_Spark Foundry_2018_Q2-Q3_Segments,00k0Z00000fxKjVQAU,ShareThis > Interest from Social Activity > Starbucks > Custom > Pre-Paid Budget,TTD
10027018,2018-06-14,Alex Walsh,Interpublic,NY Lottery,NY Lottery_Dogs_UM NY_2018_Q2Q3_Segments,00k0Z00000fxKjuQAE,ShareThis > Interest from Social Activity > NY Lottery > Custom > Dogs,TTD
10027033,2018-06-14,Alex Walsh,Interpublic,NY Lottery,NY Lottery_Dogs_UM NY_2018_Q2Q3_Segments,00k0Z00000fxKjzQAE,ShareThis > Interest from Social Activity > NY Lottery > Vertical > Dogs,TTD
10027085,2018-06-18,Kelly Elbert,Not Applicable,Healthy Housing Foundation,AffordableHousing_HHF_TheStrategyGroup_Q2_Q3_2018_Segments,00k0Z00000fxKtoQAE,ShareThis > Interest from Social Activity > HHF > Vertical > Housing Development,TTD
10027028,2018-06-18,Kelly Elbert,Not Applicable,Healthy Housing Foundation,AffordableHousing_HHF_TheStrategyGroup_Q2_Q3_2018_Segments,00k0Z00000fxKu8QAE,ShareThis > Interest from Social Activity > HHF > Custom > Opinion Leaders,TTD
10027089,2018-06-18,Kelly Elbert,Not Applicable,Healthy Housing Foundation,AffordableHousing_HHF_TheStrategyGroup_Q2_Q3_2018_Segments,00k0Z00000fxKu3QAE,ShareThis > Interest from Social Activity > HHF > Vertical > Social Issues & Advocacy,TTD
10027086,2018-06-18,Kelly Elbert,Not Applicable,Healthy Housing Foundation,AffordableHousing_HHF_TheStrategyGroup_Q2_Q3_2018_Segments,00k0Z00000fxKttQAE,ShareThis > Interest from Social Activity > HHF > Vertical > Lobbying,TTD
10027088,2018-06-18,Kelly Elbert,Not Applicable,Healthy Housing Foundation,AffordableHousing_HHF_TheStrategyGroup_Q2_Q3_2018_Segments,00k0Z00000fxKtyQAE,ShareThis > Interest from Social Activity > HHF > Vertical > Law & Government,TTD
1003349369,2018-06-26,Denise Shipley,Not Applicable,FOX,FOXHE_Isle of Dogs Campaign_Assembly_2018_Q2-Q3_Segments,00k0Z00000fxKk4QAE,ShareThis > Interest from Social Activity > Fox > Custom > Isle of Dogs Movie,LiveRamp
10027058,2018-06-07,Jordyn Deromedi,Not Applicable,DACA,CSU Global_DACA_Quantum11_2018_Q2_Segments,00k0Z00000fxKmVQAU,ShareThis > Interest from Social Activity > DACA > Custom > DACA,TTD
10027343,2018-07-01,Ivy Levine,Publicis,USAA,USAA_Home Insurance_SparkFoundry_Seg_Q3_2018,00k0Z00000fxLBrQAM,ShareThis > Interest from Social Activity > USAA > Custom > Home Insurance,TTD
10027344,2018-07-01,Ivy Levine,Publicis,USAA,USAA_Home Insurance_SparkFoundry_Seg_Q3_2018,00k0Z00000fxLBwQAM,ShareThis > Interest from Social Activity > USAA > Custom > Military Personnel,TTD
1003489899,2018-06-13,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxKv3QAE,ShareThis > Interest from Social Activity > Merck P23 > Custom > COPD,LiveRamp
1003489869,2018-06-13,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxKvNQAU,ShareThis > Interest from Social Activity > Merck P23 > Vertical > Respiratory Conditions,LiveRamp
1003489889,2018-06-13,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxKvDQAU,ShareThis > Interest from Social Activity > Merck P23 > Custom > Glucose Monitoring,LiveRamp
1003489879,2018-06-13,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxKv8QAE,ShareThis > Interest from Social Activity > Merck P23 > Custom > Vaccine,LiveRamp
1003526129,2018-06-22,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxLKsQAM,ShareThis > Interest from Social Activity > Merck P23 > Custom > Heart Condition,LiveRamp
1003526139,2018-06-22,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxLKnQAM,ShareThis > Interest from Social Activity > Merck P23 > Custom > Quit Smoking,LiveRamp
1003489909,2018-06-13,Alex Walsh,Interpublic,Merck,Merck_P23_Initiative_2018_Q2Q3_Segments,00k0Z00000fxKvIQAU,ShareThis > Interest from Social Activity > Merck P23 > Custom > Aging & Geriatrics,LiveRamp
1003489919,2018-06-24,Andi Wilson,,TubeMogul,Tube_LLumar_Q2/Q3_2018,00k0Z00000fxKutQAE,ShareThis > Interest from Social Activity > Llumar > Vertical > Vehicle Parts & Accessories,LiveRamp
1003489929,2018-06-24,Andi Wilson,,TubeMogul,Tube_LLumar_Q2/Q3_2018,00k0Z00000fxKuoQAE,ShareThis > Interest from Social Activity > Llumar > Vertical > Vehicle Maintenance,LiveRamp
1003493419,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKwQQAU,ShareThis > Interest from Social Activity > DCSG > Custom > Water Sports Equipment,LiveRamp
1003493339,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKvhQAE,ShareThis > Interest from Social Activity > DCSG > Vertical > Water Activities,LiveRamp
1003493399,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKw6QAE,ShareThis > Interest from Social Activity > DCSG > Seasonal > Back to School > Athletes,LiveRamp
1003493429,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKwLQAU,ShareThis > Interest from Social Activity > DCSG > Custom > Water Sports,LiveRamp
1003493439,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKwVQAU,ShareThis > Interest from Social Activity > DCSG > Custom > Swimming,LiveRamp
1003493389,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKwBQAU,ShareThis > Interest from Social Activity > DCSG > Seasonal > Back to School > Electronics,LiveRamp
1003493409,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKw1QAE,ShareThis > Interest from Social Activity > DCSG > Seasonal > Back to School,LiveRamp
1003493379,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKwGQAU,ShareThis > Interest from Social Activity > DCSG > Seasonal > Back to School > Shoppers,LiveRamp
1003493449,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKwaQAE,ShareThis > Interest from Social Activity > DCSG > Custom > Fishing,LiveRamp
1003493369,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKvmQAE,ShareThis > Interest from Social Activity > DCSG > Vertical > Boating,LiveRamp
1003493359,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKvwQAE,ShareThis > Interest from Social Activity > DCSG > Vertical > Boats & Watercrafts,LiveRamp
1003493349,2018-06-25,Andi Wilson,,Adobe,AdobeAAM_DCSG_Q2_2018,00k0Z00000fxKvrQAE,ShareThis > Interest from Social Activity > DCSG > Vertical > Diving & Underwater Activity,LiveRamp
1003495719,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL0zQAE,ShareThis > Interest from Social Activity > Sears > Life Event > Home Buying,LiveRamp
1003495739,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL0aQAE,ShareThis > Interest from Social Activity > Sears > Life Event > Movers,LiveRamp
1003495769,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL0pQAE,ShareThis > Interest from Social Activity > Sears > Life Event > Wedding Planning,LiveRamp
1003495709,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL19QAE,ShareThis > Interest from Social Activity > Sears > Life Event > Expecting Baby,LiveRamp
1003517199,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxLCWQA2,ShareThis > Interest from Social Activity > Sears > Life Event > Divorce,LiveRamp
1003495729,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL0kQAE,ShareThis > Interest from Social Activity > Sears > Life Event > Job Search,LiveRamp
1003495759,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL1EQAU,ShareThis > Interest from Social Activity > Sears > Life Event > Retirement Planning,LiveRamp
1003495749,2018-06-28,Kelly Elbert,Havas Digital,Sears Holdings Corp,Sears_Life Events_Affiperf_2018_Q2-Q3_Segments,00k0Z00000fxL14QAE,ShareThis > Interest from Social Activity > Sears > Life Event > New Parent,LiveRamp
10027180,2018-06-19,Kristin Reed,Interpublic,Wyndham Worldwide/ Wyndham Hotels & Resorts,Mediahub_Wyndham_Ramada Canada_Segments_Q2 2018,00k0Z00000fxL81QAE,ShareThis > Interest from Social Activity > Wyndham > Custom > Ramada Competitive Canada,TTD
10027181,2018-06-19,Kristin Reed,Interpublic,Wyndham Worldwide/ Wyndham Hotels & Resorts,Mediahub_Wyndham_Ramada Canada_Segments_Q2 2018,00k0Z00000fxL86QAE,ShareThis > Interest from Social Activity > Wyndham > Custom > Ramada Canada,TTD
10027179,2018-06-19,Kristin Reed,Interpublic,Wyndham Worldwide/ Wyndham Hotels & Resorts,Mediahub_Wyndham_Ramada Canada_Segments_Q2 2018,00k0Z00000fxL7wQAE,ShareThis > Interest from Social Activity > Wyndham > Custom > Ramada Family Vacation,TTD
10027370,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLIXQA2,ShareThis > Interest from Social Activity > Hyundai > Vertical > Custom & Performance Vehicles,TTD
10027372,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLHyQAM,ShareThis > Interest from Social Activity > Hyundai > Vertical > Electric & Plug-In Vehicles,TTD
10027375,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLHjQAM,ShareThis > Interest from Social Activity > Hyundai > Vertical > Off-Road Vehicles,TTD
10027374,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLHoQAM,ShareThis > Interest from Social Activity > Hyundai > Vertical > SUVs,TTD
10027371,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLI3QAM,ShareThis > Interest from Social Activity > Hyundai > Vertical > Vehicle Parts & Accessories,TTD
10027381,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLIIQA2,ShareThis > Interest from Social Activity > Hyundai > Custom > Hyundai Loyalist,TTD
10027376,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLISQA2,ShareThis > Interest from Social Activity > Hyundai > Custom > Competitive Conquest,TTD
10027377,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLIcQAM,ShareThis > Interest from Social Activity > Hyundai > Custom > Crossovers,TTD
10027378,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLI8QAM,ShareThis > Interest from Social Activity > Hyundai > Custom > Compact Cars,TTD
10027379,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLINQA2,ShareThis > Interest from Social Activity > Hyundai > Custom > Sedans/Mid-Size Cars,TTD
10027380,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLIDQA2,ShareThis > Interest from Social Activity > Hyundai > Custom > In-market for Auto,TTD
10027373,2018-06-21,Poojita Raju,Not Applicable,Hyundai Motor Company,Hyundai Motor Company_Hyundai_Canvas_2018_Q3_Segments,00k0Z00000fxLHtQAM,ShareThis > Interest from Social Activity > Hyundai > Vertical > Vehicle Shopping,TTD
13606746,2018-06-29,Ivy Levine,Aegis Group,Subway,Subway_Amnet_Seg_2018,00k0Z00000gJJafQAG,ShareThis > Interest from Social Activity > Subway > Custom > Moms,Appnexus
1003553809,2018-07-01,Alex Walsh,,Nestle USA,Nestle_RSW Waters Campaign_Metavision_2018_Q3Q4_Segments,00k0Z00000fxLO9QAM,ShareThis > Interest from Social Activity > Nestle > Custom > RSW Poland Spring,LiveRamp
1003553799,2018-07-01,Alex Walsh,,Nestle USA,Nestle_RSW Waters Campaign_Metavision_2018_Q3Q4_Segments,00k0Z00000fxLOEQA2,ShareThis > Interest from Social Activity > Nestle > Custom > Zephyrhills,LiveRamp
TTD00124,2017-01-16,Emily Werbel,,Accuen Chicago,Accuen_Hormel_Rev Bites_2017,00k2A00000gronKQAQ,ShareThis > Interest from Social Activity > Hormel > Rev Bites,TTD
TTD00125,2017-01-16,Emily Werbel,,Accuen Chicago,Accuen_Hormel_Natural Choice Moms_2017,00k2A00000gs0onQAA,ShareThis > Interest from Social Activity > Hormel > Natural Choice Moms,TTD
TTD00127,2017-02-01,Emily Werbel,,Accuen Chicago,Accuen_Hormel_Spam 2017,00k2A00000gs0t1QAA,ShareThis > Interest from Social Activity > Hormel > Spam 2017,TTD
10018692,2017-10-01,Kristin Reed,WPP Group,Nestle USA,Boost_Nestle_Metavision_Q2_2017,00k2A00000jCyn7QAC,ShareThis > Interest from Social Activity > Boost > Custom > Edible Intent,TTD
1002751046,2018-01-10,Alex Walsh,WPP Group,Xaxis,Campbell's_Goldfish_FY18_Segments,00k2A00000k8IcXQAU,ShareThis > Interest from Social Activity > Campbell's > Custom > Goldfish Segment 2,LiveRamp
1002751036,2018-01-10,Alex Walsh,WPP Group,Xaxis,Campbell's_Goldfish_FY18_Segments,00k2A00000k8IcqQAE,ShareThis > Interest from Social Activity > Campbell's > Custom > Goldfish Moms Segment 2,LiveRamp
1002824036,2018-02-05,Meg Severance,Havas Digital,Oppenheimer,Oppenheimer_Havas_2017_2H17_Segments,00k2A00000k8vF3QAI,ShareThis > Interest from Social Activity > Oppenheimer > Custom > Financial Advisor v2,LiveRamp
