Year,Quarter,Month,Endpoint,Country,Region,Integration Partner,Sale Type,Branding,Segment Type,Partner Name,Advertiser Name,Buyer Name,Segment Name,Revenue,Segment ID,Vertical Segment Name,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,L1,L2,L3,L4,L5,L6
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis_US  > Interest from Social Activity > New Year > Get Fit > 1,0.02,1001142629,New Year > Get Fit > 1,-,-,-,-,New Year,Get Fit ,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > People & Society > Subcultures & Niche Interests > Science Fiction & Fantasy,0.02,1001014479,People & Society > Subcultures & Niche Interests > Science Fiction & Fantasy,-,-,-,-,People & Society,Subcultures & Niche Interests,Science Fiction & Fantasy,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Food & Drink > Food > Gourmet & Specialty Foods,0.02,1001013319,Food & Drink > Food > Gourmet & Specialty Foods,-,-,-,-,Food & Drink,Food,Gourmet & Specialty Foods,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Economist 2 - DFP (XFP),N/A,ShareThis > Finance > Banking,0.02,1001013089,Finance > Banking,-,-,-,-,Finance,Banking,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Business Services > Outsourcing,0.02,1001012779,Business & Industrial > Business Services > Outsourcing,-,-,-,-,Business & Industrial,Business Services,Outsourcing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Economist 2 - DFP (XFP),N/A,ShareThis > Business & Industrial > Business Operations > Management,0.02,1001012759,Business & Industrial > Business Operations > Management,-,-,-,-,Business & Industrial,Business Operations,Management,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Economist 2 - DFP (XFP),N/A,ShareThis > Finance > Financial Planning & Management,0.02,1001011119,Finance > Financial Planning & Management,-,-,-,-,Finance,Financial Planning & Management,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Nueva WalMart de Mexico S de RL de CV - DFP,N/A,ShareThis > Food & Drink > Food > Grains & Pasta,0.02,1001010929,Food & Drink > Food > Grains & Pasta,-,-,-,-,Food & Drink,Food,Grains & Pasta,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Fisher Interactive - DFP,N/A,ShareThis > Home & Garden > Home Improvement,0.02,1001010479,Home & Garden > Home Improvement,-,-,-,-,Home & Garden,Home Improvement,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Sporting Goods > Water Sports Equipment,0.02,1001009269,Sports > Sporting Goods > Water Sports Equipment,-,-,-,-,Sports,Sporting Goods,Water Sports Equipment,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Tourist Destinations > Theme Parks,0.02,1001009109,Travel > Tourist Destinations > Theme Parks,-,-,-,-,Travel,Tourist Destinations,Theme Parks,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Fisher Interactive - DFP,N/A,ShareThis > Home & Garden > Home Furnishings,0.03,1001290449,Home & Garden > Home Furnishings,-,-,-,-,Home & Garden,Home Furnishings,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Comics & Animation,0.03,1001012119,Arts & Entertainment > Comics & Animation,-,-,-,-,Arts & Entertainment,Comics & Animation,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Fisher Interactive - DFP,N/A,ShareThis > Autos & Vehicles > Trucks & Suvs > Trucks,0.03,1001011779,Autos & Vehicles > Trucks & Suvs > Trucks,-,-,-,-,Autos & Vehicles,Trucks & Suvs,Trucks,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Business Services > Office Supplies,0.03,1001011479,Business & Industrial > Business Services > Office Supplies,-,-,-,-,Business & Industrial,Business Services,Office Supplies,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Adconion Spain - DFP EMEA,N/A,ShareThis > Business & Industrial > Energy & Utilities > Electricity,0.03,1001011429,Business & Industrial > Energy & Utilities > Electricity,-,-,-,-,Business & Industrial,Energy & Utilities,Electricity,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Health Conditions > Ear Nose & Throat,0.03,1001010749,Health > Health Conditions > Ear Nose & Throat,-,-,-,-,Health,Health Conditions,Ear Nose & Throat,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,CBC New Media Group LLC (aka WRAL) - DFP,N/A,ShareThis > Home & Garden > Home Improvement > Roofing,0.03,1001010449,Home & Garden > Home Improvement > Roofing,-,-,-,-,Home & Garden,Home Improvement,Roofing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Autos and Vehicles > Vehicle Codes and Driving Laws,0.03,1001266989,Autos and Vehicles > Vehicle Codes and Driving Laws,-,-,-,-,Autos and Vehicles,Vehicle Codes and Driving Laws,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Shopping > Apparel > Women's Clothing,0.03,1001266409,Shopping > Apparel > Women's Clothing,-,-,-,-,Shopping,Apparel,Women's Clothing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Economist 2 - DFP (XFP),N/A,ShareThis > Shopping > Consumer Resources > Customer Services,0.03,1001014799,Shopping > Consumer Resources > Customer Services,-,-,-,-,Shopping,Consumer Resources,Customer Services,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Digital First Media,N/A,ShareThis > People & Society > Social Issues & Advocacy > Green Living & Environmental Issues,0.03,1001014439,People & Society > Social Issues & Advocacy > Green Living & Environmental Issues,-,-,-,-,People & Society,Social Issues & Advocacy,Green Living & Environmental Issues,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > People & Society > Family & Relationships > Family,0.03,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Computers & Electronics > Software > Business & Productivity Software,0.03,1001013049,Computers & Electronics > Software > Business & Productivity Software,-,-,-,-,Computers & Electronics,Software,Business & Productivity Software,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Digital First Media,N/A,ShareThis > Arts & Entertainment > Visual Art & Design > Sculpture,0.03,1001012419,Arts & Entertainment > Visual Art & Design > Sculpture,-,-,-,-,Arts & Entertainment,Visual Art & Design,Sculpture,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Performing Arts > Dance,0.03,1001012349,Arts & Entertainment > Performing Arts > Dance,-,-,-,-,Arts & Entertainment,Performing Arts,Dance,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Humor,0.03,1001012199,Arts & Entertainment > Humor,-,-,-,-,Arts & Entertainment,Humor,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Seasonal,,Google DDP Reseller System Account,N/A,ShareThis > Interest in Social Activity > Seasonal > Summer > Travelers,0.04,1001512166,Seasonal > Summer > Travelers,Jessica Ackerson,WPP Group,General Mills,Mindshare_GMI_LuckyCharms_2017,Seasonal,Summer,Travelers,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Law & Government > Legal > Family Law,0.04,1001014109,Law & Government > Legal > Family Law,-,-,-,-,Law & Government,Legal,Family Law,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Vision Care > Laser Vision Correction,0.04,1001013639,Health > Vision Care > Laser Vision Correction,-,-,-,-,Health,Vision Care,Laser Vision Correction,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Events & Listings > Film Festivals,0.04,1001012169,Arts & Entertainment > Events & Listings > Film Festivals,-,-,-,-,Arts & Entertainment,Events & Listings,Film Festivals,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Interest from Social Activity > Political > Issue > National Security,0.04,1000903589,Political > Issue > National Security,-,-,-,-,Political,Issue,National Security,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Univision - DFP,N/A,ShareThis > Reference > Libraries & Museums,0.05,1001290609,Reference > Libraries & Museums,-,-,-,-,Reference,Libraries & Museums,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Motor Sports,0.05,1001266359,Sports > Motor Sports,-,-,-,-,Sports,Motor Sports,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Beauty & Fitness > Beauty Pageants,0.05,1001012579,Beauty & Fitness > Beauty Pageants,-,-,-,-,Beauty & Fitness,Beauty Pageants,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Online Media > Webcams & Virtual Tours,0.05,1001011929,Arts & Entertainment > Online Media > Webcams & Virtual Tours,-,-,-,-,Arts & Entertainment,Online Media,Webcams & Virtual Tours,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Visual Art & Design > Art & Craft Supplies,0.05,1001011859,Arts & Entertainment > Visual Art & Design > Art & Craft Supplies,-,-,-,-,Arts & Entertainment,Visual Art & Design,Art & Craft Supplies,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Agriculture & Forestry > Farms & Ranches,0.05,1001011519,Business & Industrial > Agriculture & Forestry > Farms & Ranches,-,-,-,-,Business & Industrial,Agriculture & Forestry,Farms & Ranches,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Shopping > Apparel > Men's Clothing,0.05,1001009499,Shopping > Apparel > Men's Clothing,-,-,-,-,Shopping,Apparel,Men's Clothing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Travel Agencies & Services,0.06,1001290649,Travel > Travel Agencies & Services,-,-,-,-,Travel,Travel Agencies & Services,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Autos & Vehicles > Trucks & Suvs,0.06,1001290159,Autos & Vehicles > Trucks & Suvs,-,-,-,-,Autos & Vehicles,Trucks & Suvs,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Water Sports,0.06,1001266329,Sports > Water Sports,-,-,-,-,Sports,Water Sports,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Water Sports > Swimming,0.06,1001015049,Sports > Water Sports > Swimming,-,-,-,-,Sports,Water Sports,Swimming,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Books & Literature > Poetry,0.06,1001011559,Books & Literature > Poetry,-,-,-,-,Books & Literature,Poetry,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Nueva WalMart de Mexico S de RL de CV - DFP,N/A,ShareThis > Computers & Electronics > Consumer Electronics > Gadgets & Portable Electronics,0.06,1001011289,Computers & Electronics > Consumer Electronics > Gadgets & Portable Electronics,-,-,-,-,Computers & Electronics,Consumer Electronics,Gadgets & Portable Electronics,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Business Services,0.07,1001290269,Business & Industrial > Business Services,-,-,-,-,Business & Industrial,Business Services,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Autos & Vehicles > Vehicle Brands > Mitsubishi,0.07,1001012519,Autos & Vehicles > Vehicle Brands > Mitsubishi,-,-,-,-,Autos & Vehicles,Vehicle Brands,Mitsubishi,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Economist 2 - DFP (XFP),N/A,ShareThis > Arts & Entertainment > Visual Art & Design > Architecture,0.07,1001012389,Arts & Entertainment > Visual Art & Design > Architecture,-,-,-,-,Arts & Entertainment,Visual Art & Design,Architecture,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Events & Listings,0.07,1001012149,Arts & Entertainment > Events & Listings,-,-,-,-,Arts & Entertainment,Events & Listings,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,The Dispatch Printing Company (XFP),N/A,ShareThis > Finance > Credit & Lending > Debt Management,0.07,1001011129,Finance > Credit & Lending > Debt Management,-,-,-,-,Finance,Credit & Lending,Debt Management,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Seasonal,,The Dispatch Printing Company (XFP),N/A,ShareThis > Seasonal > Summer > Sports Enthusiasts,0.08,1001326789,Seasonal > Summer > Sports Enthusiasts,-,-,-,-,Seasonal,Summer,Sports Enthusiasts,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Home & Garden > Swimming Pools & Spas,0.08,1001013849,Home & Garden > Swimming Pools & Spas,-,-,-,-,Home & Garden,Swimming Pools & Spas,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Forum Communications Company -DFP/DSM,N/A,ShareThis > Health > Alternative & Natural Medicine > Cleansing & Detoxification,0.09,1001013479,Health > Alternative & Natural Medicine > Cleansing & Detoxification,-,-,-,-,Health,Alternative & Natural Medicine,Cleansing & Detoxification,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Movies > Romance Films,0.09,1001012249,Arts & Entertainment > Movies > Romance Films,-,-,-,-,Arts & Entertainment,Movies,Romance Films,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Gannett,N/A,ShareThis > Real Estate > Apartments & Residential Rentals,0.09,1001009719,Real Estate > Apartments & Residential Rentals,-,-,-,-,Real Estate,Apartments & Residential Rentals,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Hobbies & Leisure > Outdoors > Fishing,0.09,1001013679,Hobbies & Leisure > Outdoors > Fishing,-,-,-,-,Hobbies & Leisure,Outdoors,Fishing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Digital First Media,N/A,ShareThis > Arts & Entertainment > Performing Arts > Dance,0.09,1001012349,Arts & Entertainment > Performing Arts > Dance,-,-,-,-,Arts & Entertainment,Performing Arts,Dance,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Humor > Spoofs & Satire,0.09,1001012209,Arts & Entertainment > Humor > Spoofs & Satire,-,-,-,-,Arts & Entertainment,Humor,Spoofs & Satire,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Agriculture & Forestry,0.09,1001011529,Business & Industrial > Agriculture & Forestry,-,-,-,-,Business & Industrial,Agriculture & Forestry,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Business Operations > Human Resources,0.09,1001011499,Business & Industrial > Business Operations > Human Resources,-,-,-,-,Business & Industrial,Business Operations,Human Resources,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Individual Sports > Cycling,0.09,1001009329,Sports > Individual Sports > Cycling,-,-,-,-,Sports,Individual Sports,Cycling,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Performing Arts,0.1,1001012329,Arts & Entertainment > Performing Arts,-,-,-,-,Arts & Entertainment,Performing Arts,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Games > Roleplaying Games,0.1,1001010799,Games > Roleplaying Games,-,-,-,-,Games,Roleplaying Games,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Glassdoor Inc,N/A,ShareThis > Business and Industrial > Business Operations,0.11,1001266929,Business and Industrial > Business Operations,-,-,-,-,Business and Industrial,Business Operations,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Forum Communications Company -DFP/DSM,N/A,ShareThis > Finance > Financial Planning & Management > Retirement & Pension,0.11,1001013149,Finance > Financial Planning & Management > Retirement & Pension,-,-,-,-,Finance,Financial Planning & Management,Retirement & Pension,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,upgrade_30127,N/A,ShareThis > Business & Industrial > Energy & Utilities,0.11,1001012819,Business & Industrial > Energy & Utilities,-,-,-,-,Business & Industrial,Energy & Utilities,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Government Executive,N/A,ShareThis > Law & Government > Public Safety > Security Products & Services,0.11,1001010079,Law & Government > Public Safety > Security Products & Services,-,-,-,-,Law & Government,Public Safety,Security Products & Services,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Digital First Media,N/A,ShareThis > Arts & Entertainment > Performing Arts > Circus,0.12,1001011909,Arts & Entertainment > Performing Arts > Circus,-,-,-,-,Arts & Entertainment,Performing Arts,Circus,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Government Executive,N/A,ShareThis > Law & Government > Public Safety > Emergency Services,0.12,1001010089,Law & Government > Public Safety > Emergency Services,-,-,-,-,Law & Government,Public Safety,Emergency Services,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Events & Listings > Live Sporting Events,0.13,1001012179,Arts & Entertainment > Events & Listings > Live Sporting Events,-,-,-,-,Arts & Entertainment,Events & Listings,Live Sporting Events,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Shopping > Antiques & Collectibles,0.13,1001009549,Shopping > Antiques & Collectibles,-,-,-,-,Shopping,Antiques & Collectibles,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,This Old House,N/A,ShareThis > Business & Industrial > Transportation & Logistics > Moving & Relocation,0.14,1001012899,Business & Industrial > Transportation & Logistics > Moving & Relocation,-,-,-,-,Business & Industrial,Transportation & Logistics,Moving & Relocation,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,upgrade_30127,N/A,ShareThis > Computers & Electronics > Networking > Vpn & Remote Access,0.14,1001011239,Computers & Electronics > Networking > Vpn & Remote Access,-,-,-,-,Computers & Electronics,Networking,Vpn & Remote Access,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,DoubleClick for Publishers customer 77879190,N/A,ShareThis > Sports > Team Sports > Cricket,0.14,1001015019,Sports > Team Sports > Cricket,-,-,-,-,Sports,Team Sports,Cricket,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Combat Sports > Wrestling,0.14,1001014899,Sports > Combat Sports > Wrestling,-,-,-,-,Sports,Combat Sports,Wrestling,,,
